N,P,K,temperature,humidity,ph,rainfall,label
79.85416403246289,41.05303267407647,45.628213511071756,22.751561799693928,56.307708932236274,6.39192985824536,142.74930764189946,wheat
113.47256707223994,31.479583181310865,29.955078312484368,28.457786576177728,89.10301619761964,5.639844024096621,228.32232867244025,rice
70.6296749305965,33.131493806541414,34.482076584261804,20.633132714542253,60.37881433876632,6.103459643814227,149.73551475687475,wheat
127.72212265264523,29.923344813345423,35.5292268245589,33.395729671511155,75.17951385545379,6.624186699636633,209.53670819172086,rice
104.84064063468497,33.293494752527884,31.68560030240142,27.557146554959505,83.70131177349197,5.85660060853605,260.20079703783153,rice
87.13145221109569,34.09124942237409,38.353249329598675,22.913781752535005,55.20868056632319,6.466824923911856,148.66135688912917,wheat
110.99169049939398,32.584514266074336,30.872780518083538,30.567847875116158,77.90374755171507,6.793707524259489,318.4987928959871,rice
68.11301491635383,43.956382050998464,41.49786946653508,20.906343514668595,62.41572279639559,5.2677718197974155,158.75897310547032,wheat
124.70260218069706,25.55889646537375,30.521884394595467,30.4268338829862,77.10739015015292,7.231695623982559,210.44295260012007,rice
118.25497139079364,34.55914588451109,26.062070904393153,28.91340619521076,78.35093387986166,7.389407335089823,222.69652005574275,rice
147.3533613671586,26.81495116241541,35.2834999328099,34.34635209724517,62.73929741764441,6.137891176894323,217.33868371773553,rice
112.13511972058943,27.920152074047017,34.05506806103625,29.378560529278033,65.78698326162396,6.0539544313132625,251.79583988663776,rice
115.73586217817302,25.35049344662624,37.33351642777309,32.69259997561304,66.86192530303478,7.312033889439537,186.97848742127712,rice
113.4157603276563,30.95463606901591,28.767504637590687,28.257591223639366,74.5942096135207,8.201689705580483,247.8029960982932,rice
83.13594898417999,36.28898252380491,35.11020109995155,20.49577173575979,57.37041982349018,6.139881271835478,136.354200568555,wheat
81.61872224982972,41.246380769751916,43.195382627372446,25.35127303558881,44.95891319573589,6.366788257161958,157.23726723532883,wheat
116.56085321466956,29.600565656322193,26.189792678691234,28.008959283656782,95.96078678126115,7.422016644714742,241.39310496286086,rice
139.42519921683225,32.91926567025427,29.384987652307785,21.996494593011235,69.57739416194867,6.989153480777038,231.9523088220861,rice
110.45491796049244,31.07844936885399,29.247250003620827,30.637871617726987,81.52568908336733,7.507148789132181,228.64328919208705,rice
81.092403424267,40.49541334388713,38.29294160336737,27.562083877696953,52.00901631896015,5.061006520050949,172.7166751218342,wheat
117.28515249530766,29.321918080659913,30.705658124122927,28.87627419819586,68.46591302091497,5.798192923977982,283.5741952904009,rice
89.94903344142791,43.74404123336722,42.744076544712044,27.47155057978077,64.59237314500659,5.8905706417065815,145.86698501540823,wheat
130.8641388661075,32.32749524456173,27.311864298519353,33.29147977321196,70.47737301743442,7.13623149731357,265.43048698077206,rice
141.01839955893553,30.54463604564516,26.893995405715096,25.689126176711152,84.68134573290287,7.543924026197709,237.1674861826244,rice
135.18874809762596,25.938866457337973,22.05178262372218,31.674475373524363,92.42898384311081,6.95740077710979,218.60775034737418,rice
85.21076911571926,40.81664229607627,41.75602601735568,27.70757598215862,44.79610909179564,6.208238743690862,162.99732889946935,wheat
123.64521751222634,24.660122348313696,31.840575574927016,34.46993767377717,81.86726330372171,8.646526098328982,255.58237545748523,rice
87.39532432828547,43.8526116560656,36.98293929147279,28.03127568242765,44.80494049021171,5.23056711222481,166.466364671282,wheat
73.94187648571891,33.99927515806323,32.76791408676754,21.91413944477141,58.17219824900525,5.97340095362562,134.10815746407565,wheat
77.86418753452678,32.39478027380907,43.72715202075968,19.960998355561955,51.46222885459264,6.892523778153661,175.0364671843686,wheat
131.0401777208386,29.57394151360283,27.32038088333969,25.871762643507225,83.84851100389456,8.60217789606626,234.38610091311344,rice
115.31078278738205,28.009534367090232,30.268966252677966,25.489714181500748,78.63991884237853,6.721973993696861,209.99924116109509,rice
86.96351157536182,39.543095878106456,39.85120652019077,24.261174724209877,48.61834862678157,5.630439484884567,147.65407530783276,wheat
135.7926422084593,27.421709064303087,21.78647499310651,27.11707904927344,71.47850157697911,6.731111129805435,283.66862184786027,rice
81.03314240106945,37.58826645128475,40.21844819096088,24.32335800938264,57.80803878295722,5.619829446788176,133.01596005246623,wheat
123.42043070160511,31.491502439663456,28.913957010409373,32.15435851685393,90.33258686939504,7.086797384156061,246.2138794950486,rice
114.44450307968114,25.943480372107043,28.625479090455862,29.694095698843544,75.69341898681665,6.955129623580694,231.16578400007782,rice
120.75180842995503,28.98365591599636,26.558497770184374,26.283199665271354,85.309660456177,6.815495377276424,227.54297677842357,rice
89.75005467103921,32.67937836429525,34.501639009349,27.402754021365624,89.35018821799581,5.61367717577005,238.5238538393546,rice
126.95455633973997,30.632634021645938,28.654982443351628,31.699321023944226,86.99496819997493,7.3870317019502405,269.9624708470813,rice
129.21116954325907,32.0456748752639,29.49593932394553,28.896057776977155,78.19316291626919,7.050065072643767,226.78858994157585,rice
112.39012183186487,30.53892862926022,29.619696195804366,32.74783002748371,88.19129993668781,6.308881714512449,273.4923649711946,rice
128.40816924278764,36.899011991994826,38.995712795800266,29.428326576543885,84.1401999055531,6.545369218087007,215.9366596642875,rice
104.61409984774647,28.256310303803893,29.785224137365418,29.819227427526112,76.49746025975014,7.398007262834649,238.93689649599997,rice
97.73037587925378,37.813359778212465,35.95183841869153,21.710724859913203,51.498767609388246,6.369593444119993,153.28682930935656,wheat
69.2249445443502,40.548776662609505,44.420742390363664,24.92757037448452,58.04970369841834,5.479413550724354,146.444094283432,wheat
102.20804005303921,30.036255197713515,32.46250366596393,24.656779189095523,78.0872799465761,7.635703871155759,256.80188007747097,rice
115.8652558175869,31.18278401204171,32.486678672551996,28.88328009095742,77.73732707901236,6.6668559393666875,239.2462416169193,rice
72.54018373424206,38.814095982022366,40.038283801523555,22.26774882800493,58.816838532735,5.523128445713047,110.77747475333612,wheat
90.71178458186534,41.764735041348295,43.68791872756218,25.38801958691063,57.6536068660059,5.761258497677938,158.6326495704891,wheat
100.74891543812028,28.109248331638327,30.09242385762653,25.39652786201004,76.21017225687166,7.1620063740603515,255.8750499021773,rice
84.21595699075951,36.87021974795306,33.0196164563404,24.047819865253143,55.81496434960948,6.42990431283988,152.4058525604471,wheat
81.60387271100728,40.595392253887624,41.965444632235204,20.984381755207746,52.33235354741886,5.526836716163776,123.56496351723705,wheat
133.4180395449569,30.004658551676748,24.31662844437586,27.93553258906062,88.87047454537358,6.364039879764733,249.41155529044934,rice
116.9384460941137,27.77275617636838,25.946750448501934,29.881412306792292,74.3958487864418,7.38062031163577,244.67255876715151,rice
68.10912570082824,44.017484270790895,36.14222626798381,24.015386137245997,44.38280856149929,5.375644112650902,155.0791165980283,wheat
126.05461243178556,26.85861038282929,27.96693170614382,34.38068507662882,85.85342159361487,6.488294003576776,266.94419194926195,rice
122.89598916478596,27.424929249245334,28.93813125064222,27.572542088354883,71.11175013174318,6.807766324197023,258.5064166170756,rice
126.04887904415736,28.67771288211089,32.822832391055016,22.618623789495533,75.28889157257342,7.534421657490336,234.12266964014643,rice
117.3530112850277,35.48636588258697,25.612303441928198,31.06834009677634,85.23820408987855,8.222034225491543,247.58067054874272,rice
89.97704263576948,37.76072638431292,40.45993540303405,24.37462702390417,58.59146971677137,5.807001699178355,133.1451700000835,wheat
123.03229611181862,25.561245964253814,32.782921696019436,28.2916387286572,74.37237292843176,6.212374015455426,276.53454056275206,rice
96.0981994556938,32.013817337704936,26.71285162475006,31.80786156424194,79.82173946395153,7.365918568449322,288.56280222958327,rice
70.66420444934676,38.81604518044075,38.055221972455286,22.926320739729373,51.45438663082429,7.138772614911144,147.02760360819988,wheat
123.6240006502238,27.66571176042422,34.406626606892196,29.956754829747215,73.534863158137,7.874844261208648,274.4984001675277,rice
131.6119743520359,29.709671665384764,28.44736673879726,24.58361406103151,77.00400240071328,6.271115025645648,222.58680986749002,rice
86.31010883476446,35.92323003144366,38.51986548734566,23.542132090022164,74.39697567587736,5.943684520972072,137.37066482575102,wheat
98.28741324148604,35.44689347869516,37.47913547097109,25.116860372631173,53.64126026330029,5.217612011600288,156.4134006379539,wheat
108.1970534869219,27.960116006274742,27.856963597175138,29.84717353121316,72.69304200973055,7.621877802111259,263.88504291522815,rice
72.82350304506903,34.435920325482805,40.706228532289714,21.764882560757172,55.63598131238713,5.3245635807399765,126.79695141148663,wheat
72.92396315393464,41.446677720383,37.900976543081725,20.280137599024627,55.48993551097511,5.86251985873037,148.52585008012346,wheat
119.3960773990654,29.15527838642622,30.045316251902882,32.51748074466133,78.57312580241147,7.352811055719446,198.3694446478878,rice
97.6369976304812,31.67998883951954,41.458130864219214,25.332944480163896,61.84691197402725,5.854560955582064,153.98681968066438,wheat
66.64683057700609,32.53803899104025,43.20750233696414,27.0864720062273,63.00046223556574,5.559399645698687,146.56733523144175,wheat
110.32508589125983,27.65649065666485,29.112438780879398,30.30819166176377,74.82876123180056,7.648403942962773,249.46358230394813,rice
88.77901082967028,32.396180275548765,38.25049866648431,23.73142607646079,56.422033524286725,4.42885956390953,127.95402697368463,wheat
90.60368721973767,36.8413347834214,42.46673825050543,18.38700817720974,52.985215519713044,5.651239685364636,141.02166310801633,wheat
99.53618722468215,29.192899768789616,28.519088606250335,31.026355006460044,80.70158154029063,7.662242847184547,281.97337427496626,rice
80.26087384850896,41.376808851791694,42.90762094738059,21.874791650118368,54.08049649202328,6.450613512789157,152.32297273621268,wheat
109.00487217944959,24.794319576098324,26.86223126065779,26.919877501150236,84.79919217297295,6.738257642101105,257.03959409027374,rice
83.44397354981727,40.98120216966072,36.04604264793635,21.77907646690242,54.70243253193541,6.467550688321388,160.48906582029497,wheat
109.42113653044186,28.613293524181188,34.32106142261906,24.577357133342343,83.06111858187711,6.566309462862536,293.1538683275099,rice
127.01946958673324,27.706716498788925,31.988866621195378,28.7939744889002,78.29636420765848,5.749377241901504,306.52594248154173,rice
82.86979418393639,35.33227700176013,38.145865246824854,24.26923681961138,50.86624151272332,5.488256875618002,148.3073861040824,wheat
116.53549503064663,29.01832318629382,24.55723335482586,29.248830698235494,82.81850930431048,6.227371985097008,218.08317477630885,rice
117.30162222273053,33.560986410876524,28.626005795095164,30.508553196254738,86.21327155063332,8.136332531857185,259.23492826375593,rice
79.85951679802056,37.2349812741609,43.06489147008069,25.33518350885151,67.25690459433304,6.405881472464867,157.29607239621146,wheat
86.82416714608051,45.83736673015579,35.388089981332584,22.942405589212743,53.623018919487656,6.004303445352049,155.9671657361072,wheat
71.28041367048854,38.127656944088024,38.606669212885805,27.362636474771843,56.71914501821765,5.822187169429707,163.69891238565705,wheat
85.12955346053803,38.683063084650925,41.411348253946045,20.867900346149117,61.28886383305465,6.59390397474139,137.33702518223978,wheat
116.82008318932009,25.12897825791747,31.167814688427004,28.447260605680217,74.38778289075834,7.187152325549934,283.5067886788648,rice
114.46045631548056,29.23940798167455,22.152464810412475,33.438713379960376,88.24261626568143,6.765999035469788,267.5599278516081,rice
138.60577117143154,26.7192377065245,34.96592299752855,23.449619477494153,80.02070420698143,5.557149318127192,224.5027111170776,rice
86.48481885644554,40.47088742325392,39.17597062611083,20.31845950837108,57.41682473748795,5.861525468269143,146.8706526624624,wheat
85.95088533303172,36.969830004408514,35.75542492424524,21.886793391604236,54.59331262886122,5.2695130976778515,199.82667243320225,wheat
81.60069111438074,44.88381368358202,40.498299419503084,21.68768228098291,63.63801590434707,6.737858660716486,150.87515894693954,wheat
78.45002092334698,38.77523398201466,35.63226848420333,20.05261302704951,57.64924191736906,6.189459460817989,155.97272007601404,wheat
90.68131039620985,37.98478295756602,34.051285496303976,25.85149033420888,56.10365271697543,6.893941014456731,138.61605623502734,wheat
